t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
91000,2000,11884,0,4348,11884,2816
120000,2000,11188,0,4796,11436,2992
147000,2000,10620,0,5416,10816,2992
176000,2000,10976,0,5120,11112,2684
201000,2000,10492,0,5208,11024,2124
227000,2000,10780,0,5212,11020,3068
255000,2000,10500,0,5332,10900,4040
282000,2000,10744,0,5352,10880,3368
308000,2000,10580,0,5296,10936,2956
333000,2000,10528,0,5252,10980,2956
361000,2000,10836,0,5116,11116,2956
388000,2000,10936,0,5188,11140,2904
415000,2000,10724,0,5232,11096,2652
440000,2000,10628,0,5540,10788,2756
469000,2000,10836,0,5356,10972,2420
494000,2000,10840,0,5288,11040,2660
521000,2000,10928,0,5300,11028,2180
549000,2000,10776,0,5236,11092,2108
577000,2000,10944,0,5200,11128,2612
605000,2000,10676,0,5312,11016,2608
632000,2000,10708,0,5160,11168,1852
660000,2000,10836,0,5124,11204,3052
685000,2000,10936,0,5128,11200,2500
712000,2000,10464,0,5336,10992,2500
739000,2000,10904,0,5144,11184,4984
774000,3000,10784,0,5092,11236,3236
799000,2000,10888,0,5208,11120,3488
825000,2000,10692,0,5324,11004,3320
853000,2000,10828,0,5268,11060,2620
879000,2000,10552,0,5244,11084,2292
905000,2000,10852,0,5208,11120,2284
930000,2000,10428,0,5520,10808,2964
958000,3000,10936,0,5228,11100,2516
984000,2000,10952,0,5260,11068,2748
1009000,2000,10704,0,5312,11016,1964
1036000,3000,10688,0,5320,11008,2752
1064000,2000,10984,0,5168,11160,2896
1089000,2000,10720,0,5268,11060,4016
1114000,2000,10808,0,5204,11124,4488
1143000,2000,10884,0,5268,11060,2508
1169000,2000,10624,0,5332,10996,1752
1195000,2000,10740,0,5256,11072,1752
1221000,2000,10908,0,5128,11200,2872
1250000,3000,10904,0,5176,11152,1784
1275000,2000,10836,0,5144,11184,1980
1301000,2000,10788,0,5168,11160,4048
1329000,2000,10864,0,5344,10984,3192
1355000,2000,10736,0,5244,11084,3244
1382000,2000,10860,0,5256,11072,2760
