t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
269000,28000,125608,1988,5348,125608,125608
497000,22000,125696,1868,5228,125696,125696
718000,22000,125672,1948,5308,125672,125672
938000,22000,125832,1756,5116,125832,125832
1164000,22000,125860,1760,5120,125860,125860
1384000,22000,125664,1904,5264,125664,125664
1614000,22000,125804,1900,5260,125804,125804
1844000,29000,125824,1800,5160,125824,125824
2081000,22000,125728,1824,5184,125728,125728
2302000,22000,125816,1884,5244,125816,125816
2518000,22000,125672,1904,5264,125672,125672
2735000,28000,125816,1860,5220,125816,125816
2971000,22000,125676,1880,5240,125676,125676
3193000,22000,125860,1760,5120,125860,125860
3412000,22000,125716,1944,5304,125716,125716
3634000,22000,125568,2060,5420,125568,125568
3852000,22000,125900,1732,5092,125900,125900
4074000,22000,125852,1808,5168,125852,125852
4298000,21000,125804,1884,5244,125804,125804
4518000,22000,125576,1996,5356,125576,125576
4737000,22000,125740,1916,5276,125740,125740
4994000,24000,125736,1952,5312,125736,125736
5213000,22000,125624,1840,5200,125624,125624
5437000,22000,125720,1832,5192,125720,125720
5652000,22000,125888,1732,5092,125888,125888
5870000,22000,125704,1960,5320,125704,125704
6088000,22000,125724,1872,5232,125724,125724
6304000,22000,125612,1980,5340,125612,125612
6521000,22000,125552,1956,5316,125552,125552
6759000,23000,125696,2004,5364,125696,125696
6998000,22000,125736,1920,5280,125736,125736
7240000,21000,125836,1828,5188,125836,125836
7481000,28000,125612,1988,5348,125612,125612
7708000,22000,125708,1956,5316,125708,125708
7927000,21000,125740,1760,5120,125740,125740
8146000,22000,125788,1916,5276,125788,125788
8376000,21000,125680,1968,5328,125680,125680
8601000,22000,125756,1928,5288,125756,125756
8826000,22000,125784,1912,5272,125784,125784
9050000,21000,125884,1732,5092,125884,125884
9266000,21000,125748,1856,5216,125748,125748
9494000,22000,125652,1896,5256,125652,125652
9731000,21000,125656,1916,5276,125656,125656
9948000,22000,125544,1904,5264,125544,125544
10174000,22000,125752,1884,5244,125752,125752
10390000,22000,125848,1796,5156,125848,125848
10610000,22000,125844,1844,5204,125844,125844
10828000,22000,125760,1852,5212,125760,125760
11047000,23000,125676,1896,5256,125676,125676
11274000,21000,125920,1780,5140,125920,125920
11493000,22000,125628,1952,5312,125628,125628
11713000,22000,125944,1732,5092,125944,125944
11934000,22000,125792,1868,5228,125792,125792
12156000,22000,125772,1816,5176,125772,125772
12376000,22000,125636,1988,5348,125636,125636
12595000,22000,125716,1776,5136,125716,125716
12816000,22000,125944,1732,5092,125944,125944
13072000,22000,125700,1864,5224,125700,125700
13289000,22000,125728,1920,5280,125728,125728
13506000,21000,125856,1844,5204,125856,125856
